company_id,vendor_id,date,monthly_spend,company_size,company_region,vendor_contract_type,vendor_category
C002,V_A,2023-07-01,5351.96,MidMarket,EU,subscription,Analytics
C002,V_A,2023-08-01,5080.38,MidMarket,EU,subscription,Analytics
C002,V_A,2023-09-01,4762.37,MidMarket,EU,subscription,Analytics
C002,V_A,2023-10-01,4919.27,MidMarket,EU,subscription,Analytics
C002,V_A,2023-11-01,5063.92,MidMarket,EU,subscription,Analytics
C002,V_A,2023-12-01,5386.13,MidMarket,EU,subscription,Analytics
C002,V_A,2024-01-01,5198.32,MidMarket,EU,subscription,Analytics
C002,V_A,2024-02-01,5618.73,MidMarket,EU,subscription,Analytics
C002,V_A,2024-03-01,5547.2,MidMarket,EU,subscription,Analytics
C002,V_A,2024-04-01,5939.06,MidMarket,EU,subscription,Analytics
C002,V_A,2024-05-01,5831.35,MidMarket,EU,subscription,Analytics
C002,V_A,2024-06-01,5648.29,MidMarket,EU,subscription,Analytics
C002,V_A,2024-07-01,5710.46,MidMarket,EU,subscription,Analytics
C002,V_A,2024-08-01,5967.18,MidMarket,EU,subscription,Analytics
C002,V_A,2024-09-01,6007.26,MidMarket,EU,subscription,Analytics
C002,V_A,2024-10-01,5861.52,MidMarket,EU,subscription,Analytics
C002,V_A,2024-11-01,5527.7,MidMarket,EU,subscription,Analytics
C002,V_A,2024-12-01,5178.86,MidMarket,EU,subscription,Analytics
C002,V_B,2023-01-01,4311.77,MidMarket,EU,usage,DevTools
C002,V_B,2023-02-01,4278.02,MidMarket,EU,usage,DevTools
C002,V_B,2023-03-01,4057.32,MidMarket,EU,usage,DevTools
C002,V_B,2023-04-01,4236.67,MidMarket,EU,usage,DevTools
C002,V_B,2023-05-01,3973.64,MidMarket,EU,usage,DevTools
C002,V_B,2023-06-01,3827.16,MidMarket,EU,usage,DevTools
C002,V_B,2023-07-01,3954.73,MidMarket,EU,usage,DevTools
C002,V_B,2023-08-01,3492.5,MidMarket,EU,usage,DevTools
C002,V_B,2023-09-01,3571.87,MidMarket,EU,usage,DevTools
C002,V_B,2023-10-01,3452.39,MidMarket,EU,usage,DevTools
C002,V_B,2023-11-01,3474.84,MidMarket,EU,usage,DevTools
C002,V_B,2023-12-01,3459.29,MidMarket,EU,usage,DevTools
C002,V_B,2024-01-01,3500.81,MidMarket,EU,usage,DevTools
C002,V_B,2024-02-01,3643.41,MidMarket,EU,usage,DevTools
C002,V_B,2024-03-01,3487.62,MidMarket,EU,usage,DevTools
C002,V_B,2024-04-01,3779.52,MidMarket,EU,usage,DevTools
C002,V_B,2024-05-01,3928.68,MidMarket,EU,usage,DevTools
C002,V_B,2024-06-01,4102.0,MidMarket,EU,usage,DevTools
C002,V_B,2024-07-01,4341.29,MidMarket,EU,usage,DevTools
C002,V_B,2024-08-01,4503.08,MidMarket,EU,usage,DevTools
C002,V_B,2024-09-01,4676.47,MidMarket,EU,usage,DevTools
C002,V_B,2024-10-01,4692.0,MidMarket,EU,usage,DevTools
C002,V_B,2024-11-01,4398.91,MidMarket,EU,usage,DevTools
C002,V_B,2024-12-01,4371.17,MidMarket,EU,usage,DevTools
C002,V_C,2023-01-01,1408.54,MidMarket,EU,subscription,Security
C002,V_C,2023-02-01,1428.14,MidMarket,EU,subscription,Security
C002,V_C,2023-03-01,1385.03,MidMarket,EU,subscription,Security
C002,V_C,2023-04-01,1306.95,MidMarket,EU,subscription,Security
C002,V_C,2023-05-01,1227.87,MidMarket,EU,subscription,Security
C002,V_C,2023-06-01,1248.22,MidMarket,EU,subscription,Security
C002,V_C,2023-07-01,1275.41,MidMarket,EU,subscription,Security
C002,V_C,2023-08-01,1375.68,MidMarket,EU,subscription,Security
C002,V_C,2023-09-01,1374.63,MidMarket,EU,subscription,Security
C002,V_C,2023-10-01,1453.62,MidMarket,EU,subscription,Security
C002,V_C,2023-11-01,1559.94,MidMarket,EU,subscription,Security
C002,V_C,2023-12-01,1647.15,MidMarket,EU,subscription,Security
C002,V_C,2024-01-01,1467.81,MidMarket,EU,subscription,Security
C002,V_C,2024-02-01,1560.97,MidMarket,EU,subscription,Security
C002,V_C,2024-03-01,1586.72,MidMarket,EU,subscription,Security
C002,V_C,2024-04-01,1618.85,MidMarket,EU,subscription,Security
C002,V_C,2024-05-01,1647.0,MidMarket,EU,subscription,Security
C002,V_C,2024-06-01,1676.02,MidMarket,EU,subscription,Security
C002,V_C,2024-07-01,1700.23,MidMarket,EU,subscription,Security
C002,V_C,2024-08-01,1673.02,MidMarket,EU,subscription,Security
C002,V_C,2024-09-01,1528.84,MidMarket,EU,subscription,Security
C002,V_C,2024-10-01,1520.58,MidMarket,EU,subscription,Security
C002,V_C,2024-11-01,1459.64,MidMarket,EU,subscription,Security
C002,V_C,2024-12-01,1541.54,MidMarket,EU,subscription,Security
C003,V_A,2023-01-01,3451.11,Enterprise,APAC,subscription,Analytics
C003,V_A,2023-02-01,3305.12,Enterprise,APAC,subscription,Analytics
C003,V_A,2023-03-01,3217.37,Enterprise,APAC,subscription,Analytics
C003,V_A,2023-04-01,3215.39,Enterprise,APAC,subscription,Analytics
C003,V_A,2023-05-01,2960.14,Enterprise,APAC,subscription,Analytics
C003,V_A,2023-06-01,3011.81,Enterprise,APAC,subscription,Analytics
C003,V_A,2023-07-01,2993.59,Enterprise,APAC,subscription,Analytics
C003,V_A,2023-08-01,2789.83,Enterprise,APAC,subscription,Analytics
C003,V_A,2023-09-01,2377.73,Enterprise,APAC,subscription,Analytics
C003,V_A,2023-10-01,2465.89,Enterprise,APAC,subscription,Analytics
C003,V_A,2023-11-01,2414.75,Enterprise,APAC,subscription,Analytics
C003,V_A,2023-12-01,2323.68,Enterprise,APAC,subscription,Analytics
C003,V_A,2024-01-01,2283.1,Enterprise,APAC,subscription,Analytics
C003,V_A,2024-02-01,2595.24,Enterprise,APAC,subscription,Analytics
C003,V_A,2024-03-01,2586.68,Enterprise,APAC,subscription,Analytics
C003,V_A,2024-04-01,2601.56,Enterprise,APAC,subscription,Analytics
C003,V_A,2024-05-01,2346.03,Enterprise,APAC,subscription,Analytics
C003,V_A,2024-06-01,2629.1,Enterprise,APAC,subscription,Analytics
C003,V_A,2024-07-01,2786.76,Enterprise,APAC,subscription,Analytics
C003,V_A,2024-08-01,2970.1,Enterprise,APAC,subscription,Analytics
C003,V_A,2024-09-01,2978.29,Enterprise,APAC,subscription,Analytics
C003,V_A,2024-10-01,3135.81,Enterprise,APAC,subscription,Analytics
C003,V_A,2024-11-01,3199.55,Enterprise,APAC,subscription,Analytics
C003,V_A,2024-12-01,3304.92,Enterprise,APAC,subscription,Analytics
C003,V_B,2023-01-01,4321.88,Enterprise,APAC,usage,DevTools
C003,V_B,2023-02-01,4561.9,Enterprise,APAC,usage,DevTools
C003,V_B,2023-03-01,4110.5,Enterprise,APAC,usage,DevTools
C003,V_B,2023-04-01,4054.52,Enterprise,APAC,usage,DevTools
C003,V_B,2023-05-01,4006.81,Enterprise,APAC,usage,DevTools
C003,V_B,2023-06-01,3763.53,Enterprise,APAC,usage,DevTools
C003,V_B,2023-07-01,3906.56,Enterprise,APAC,usage,DevTools
C003,V_B,2023-08-01,3859.83,Enterprise,APAC,usage,DevTools
C003,V_B,2023-09-01,3757.91,Enterprise,APAC,usage,DevTools
C003,V_B,2023-10-01,3879.18,Enterprise,APAC,usage,DevTools
C003,V_B,2023-11-01,3768.0,Enterprise,APAC,usage,DevTools
C003,V_B,2023-12-01,4092.03,Enterprise,APAC,usage,DevTools
C003,V_B,2024-01-01,4174.02,Enterprise,APAC,usage,DevTools
C003,V_B,2024-02-01,4063.37,Enterprise,APAC,usage,DevTools
C003,V_B,2024-03-01,3609.8,Enterprise,APAC,usage,DevTools
C003,V_B,2024-04-01,3304.72,Enterprise,APAC,usage,DevTools
C003,V_B,2024-05-01,3558.26,Enterprise,APAC,usage,DevTools
C003,V_B,2024-06-01,177.3225,Enterprise,APAC,usage,DevTools
C003,V_B,2024-07-01,174.02,Enterprise,APAC,usage,DevTools
C003,V_B,2024-08-01,193.1875,Enterprise,APAC,usage,DevTools
C003,V_B,2024-09-01,178.22650000000002,Enterprise,APAC,usage,DevTools
C003,V_B,2024-10-01,171.395,Enterprise,APAC,usage,DevTools
C003,V_B,2024-11-01,165.88250000000002,Enterprise,APAC,usage,DevTools
C003,V_B,2024-12-01,172.722,Enterprise,APAC,usage,DevTools
C003,V_C,2023-01-01,1335.72,Enterprise,APAC,subscription,Security
C003,V_C,2023-02-01,1225.13,Enterprise,APAC,subscription,Security
C003,V_C,2023-03-01,1275.38,Enterprise,APAC,subscription,Security
C003,V_C,2023-04-01,1330.92,Enterprise,APAC,subscription,Security
C003,V_C,2023-05-01,1298.1,Enterprise,APAC,subscription,Security
C003,V_C,2023-06-01,1309.35,Enterprise,APAC,subscription,Security
C003,V_C,2023-07-01,1220.29,Enterprise,APAC,subscription,Security
C003,V_C,2023-08-01,1187.78,Enterprise,APAC,subscription,Security
C003,V_C,2023-09-01,1282.72,Enterprise,APAC,subscription,Security
C003,V_C,2023-10-01,1292.07,Enterprise,APAC,subscription,Security
C003,V_C,2023-11-01,1451.26,Enterprise,APAC,subscription,Security
C003,V_C,2023-12-01,1397.02,Enterprise,APAC,subscription,Security
C003,V_C,2024-01-01,1437.0,Enterprise,APAC,subscription,Security
C003,V_C,2024-02-01,1423.53,Enterprise,APAC,subscription,Security
C003,V_C,2024-03-01,1462.51,Enterprise,APAC,subscription,Security
C003,V_C,2024-04-01,1462.02,Enterprise,APAC,subscription,Security
C003,V_C,2024-05-01,1423.35,Enterprise,APAC,subscription,Security
C003,V_C,2024-06-01,1363.57,Enterprise,APAC,subscription,Security
C003,V_C,2024-07-01,1574.82,Enterprise,APAC,subscription,Security
C003,V_C,2024-08-01,1569.49,Enterprise,APAC,subscription,Security
C003,V_C,2024-09-01,1430.55,Enterprise,APAC,subscription,Security
C003,V_C,2024-10-01,1385.86,Enterprise,APAC,subscription,Security
C003,V_C,2024-11-01,1432.57,Enterprise,APAC,subscription,Security
C003,V_C,2024-12-01,1398.12,Enterprise,APAC,subscription,Security
C004,V_A,2023-01-01,3884.35,MidMarket,LATAM,subscription,Analytics
C004,V_A,2023-02-01,3856.18,MidMarket,LATAM,subscription,Analytics
C004,V_A,2023-03-01,3768.84,MidMarket,LATAM,subscription,Analytics
C004,V_A,2023-04-01,3583.0,MidMarket,LATAM,subscription,Analytics
C004,V_A,2023-05-01,3453.55,MidMarket,LATAM,subscription,Analytics
C004,V_A,2023-06-01,3181.09,MidMarket,LATAM,subscription,Analytics
C004,V_A,2023-07-01,3403.84,MidMarket,LATAM,subscription,Analytics
C004,V_A,2023-08-01,3698.04,MidMarket,LATAM,subscription,Analytics
C004,V_A,2023-09-01,3465.72,MidMarket,LATAM,subscription,Analytics
C004,V_A,2023-10-01,3247.17,MidMarket,LATAM,subscription,Analytics
C004,V_A,2023-11-01,2920.09,MidMarket,LATAM,subscription,Analytics
C004,V_A,2023-12-01,2741.82,MidMarket,LATAM,subscription,Analytics
C004,V_A,2024-01-01,2167.31,MidMarket,LATAM,subscription,Analytics
C004,V_A,2024-02-01,1956.05,MidMarket,LATAM,subscription,Analytics
C004,V_A,2024-03-01,2195.91,MidMarket,LATAM,subscription,Analytics
C004,V_A,2024-04-01,2131.98,MidMarket,LATAM,subscription,Analytics
C004,V_A,2024-05-01,2290.04,MidMarket,LATAM,subscription,Analytics
C004,V_A,2024-06-01,2199.6,MidMarket,LATAM,subscription,Analytics
C004,V_A,2024-07-01,2525.23,MidMarket,LATAM,subscription,Analytics
C004,V_A,2024-08-01,2562.08,MidMarket,LATAM,subscription,Analytics
C004,V_A,2024-09-01,2491.43,MidMarket,LATAM,subscription,Analytics
C004,V_A,2024-10-01,2963.49,MidMarket,LATAM,subscription,Analytics
C004,V_A,2024-11-01,2903.48,MidMarket,LATAM,subscription,Analytics
C004,V_A,2024-12-01,2677.62,MidMarket,LATAM,subscription,Analytics
C004,V_B,2023-01-01,2397.16,MidMarket,LATAM,usage,DevTools
C004,V_B,2023-02-01,2525.22,MidMarket,LATAM,usage,DevTools
C004,V_B,2023-03-01,2414.54,MidMarket,LATAM,usage,DevTools
C004,V_B,2023-04-01,2511.18,MidMarket,LATAM,usage,DevTools
C004,V_B,2023-05-01,2613.59,MidMarket,LATAM,usage,DevTools
C004,V_B,2023-06-01,2533.4,MidMarket,LATAM,usage,DevTools
C004,V_B,2023-07-01,2553.01,MidMarket,LATAM,usage,DevTools
C004,V_B,2023-08-01,2453.24,MidMarket,LATAM,usage,DevTools
C004,V_B,2023-09-01,2734.95,MidMarket,LATAM,usage,DevTools
C004,V_B,2023-10-01,2650.39,MidMarket,LATAM,usage,DevTools
C004,V_B,2023-11-01,2595.98,MidMarket,LATAM,usage,DevTools
C004,V_B,2023-12-01,2467.98,MidMarket,LATAM,usage,DevTools
C004,V_B,2024-01-01,2426.42,MidMarket,LATAM,usage,DevTools
C004,V_B,2024-02-01,2425.71,MidMarket,LATAM,usage,DevTools
C004,V_B,2024-03-01,2517.92,MidMarket,LATAM,usage,DevTools
C004,V_B,2024-04-01,2444.6,MidMarket,LATAM,usage,DevTools
C004,V_B,2024-05-01,2422.29,MidMarket,LATAM,usage,DevTools
C004,V_B,2024-06-01,2252.18,MidMarket,LATAM,usage,DevTools
C004,V_B,2024-07-01,2152.82,MidMarket,LATAM,usage,DevTools
C004,V_B,2024-08-01,2483.77,MidMarket,LATAM,usage,DevTools
C004,V_B,2024-09-01,2608.81,MidMarket,LATAM,usage,DevTools
C004,V_B,2024-10-01,2514.97,MidMarket,LATAM,usage,DevTools
C004,V_B,2024-11-01,2354.36,MidMarket,LATAM,usage,DevTools
C004,V_B,2024-12-01,2237.2,MidMarket,LATAM,usage,DevTools
C004,V_C,2023-01-01,2771.35,MidMarket,LATAM,subscription,Security
C004,V_C,2023-02-01,2668.38,MidMarket,LATAM,subscription,Security
C004,V_C,2023-03-01,2490.42,MidMarket,LATAM,subscription,Security
C004,V_C,2023-04-01,2687.17,MidMarket,LATAM,subscription,Security
C004,V_C,2023-05-01,2749.65,MidMarket,LATAM,subscription,Security
C004,V_C,2023-06-01,2697.84,MidMarket,LATAM,subscription,Security
C004,V_C,2023-07-01,2667.31,MidMarket,LATAM,subscription,Security
C004,V_C,2023-08-01,2594.07,MidMarket,LATAM,subscription,Security
C004,V_C,2023-09-01,2187.93,MidMarket,LATAM,subscription,Security
C004,V_C,2023-10-01,2203.93,MidMarket,LATAM,subscription,Security
C004,V_C,2023-11-01,2055.84,MidMarket,LATAM,subscription,Security
C004,V_C,2023-12-01,1917.15,MidMarket,LATAM,subscription,Security
C004,V_C,2024-01-01,1828.58,MidMarket,LATAM,subscription,Security
C004,V_C,2024-02-01,1929.88,MidMarket,LATAM,subscription,Security
C004,V_C,2024-03-01,1767.96,MidMarket,LATAM,subscription,Security
C004,V_C,2024-04-01,1569.56,MidMarket,LATAM,subscription,Security
C004,V_C,2024-05-01,1658.07,MidMarket,LATAM,subscription,Security
C004,V_C,2024-06-01,1762.42,MidMarket,LATAM,subscription,Security
C004,V_C,2024-07-01,1629.77,MidMarket,LATAM,subscription,Security
C004,V_C,2024-08-01,1707.57,MidMarket,LATAM,subscription,Security
C004,V_C,2024-09-01,1667.23,MidMarket,LATAM,subscription,Security
C004,V_C,2024-10-01,1708.9,MidMarket,LATAM,subscription,Security
C004,V_C,2024-11-01,1534.48,MidMarket,LATAM,subscription,Security
C004,V_C,2024-12-01,1649.69,MidMarket,LATAM,subscription,Security
