company_id,vendor_id,date,monthly_spend,company_size,company_region,vendor_contract_type,vendor_category
PC1,V_SEASONAL2,2021-07-01,6107.97,SMB,NA,subscription,Marketing
PC1,V_SEASONAL2,2021-08-01,5174.13,SMB,NA,subscription,Marketing
PC1,V_SEASONAL2,2021-09-01,3945.32,SMB,NA,subscription,Marketing
PC1,V_SEASONAL2,2021-10-01,3575.26,SMB,NA,subscription,Marketing
PC1,V_SEASONAL2,2021-11-01,4828.14,SMB,NA,subscription,Marketing
PC1,V_SEASONAL2,2021-12-01,4336.04,SMB,NA,subscription,Marketing
PC1,V_SEASONAL2,2022-01-01,6549.91,SMB,NA,subscription,Marketing
PC1,V_SEASONAL2,2022-02-01,7411.34,SMB,NA,subscription,Marketing
PC1,V_SEASONAL2,2022-03-01,8189.02,SMB,NA,subscription,Marketing
PC1,V_SEASONAL2,2022-04-01,7466.91,SMB,NA,subscription,Marketing
PC1,V_SEASONAL2,2022-05-01,6292.89,SMB,NA,subscription,Marketing
PC1,V_SEASONAL2,2022-06-01,5926.02,SMB,NA,subscription,Marketing
PC1,V_SEASONAL2,2022-07-01,6283.54,SMB,NA,subscription,Marketing
PC1,V_SEASONAL2,2022-08-01,4637.32,SMB,NA,subscription,Marketing
PC1,V_SEASONAL2,2022-09-01,4621.42,SMB,NA,subscription,Marketing
PC1,V_SEASONAL2,2022-10-01,1368.77,SMB,NA,subscription,Marketing
PC1,V_SEASONAL2,2022-11-01,1384.49,SMB,NA,subscription,Marketing
PC1,V_SEASONAL2,2022-12-01,1835.53,SMB,NA,subscription,Marketing
PC1,V_SEASONAL2,2023-01-01,6117.96,SMB,NA,subscription,Marketing
PC1,V_SEASONAL2,2023-02-01,7383.22,SMB,NA,subscription,Marketing
PC1,V_SEASONAL2,2023-03-01,7634.2,SMB,NA,subscription,Marketing
PC1,V_SEASONAL2,2023-04-01,7254.15,SMB,NA,subscription,Marketing
PC1,V_SEASONAL2,2023-05-01,6406.04,SMB,NA,subscription,Marketing
PC1,V_SEASONAL2,2023-06-01,5740.99,SMB,NA,subscription,Marketing
PC1,V_SEASONAL2,2023-07-01,5295.0,SMB,NA,subscription,Marketing
PC1,V_SEASONAL2,2023-08-01,5014.79,SMB,NA,subscription,Marketing
PC1,V_SEASONAL2,2023-09-01,4754.78,SMB,NA,subscription,Marketing
PC1,V_SEASONAL2,2023-10-01,4218.47,SMB,NA,subscription,Marketing
PC1,V_SEASONAL2,2023-11-01,4309.04,SMB,NA,subscription,Marketing
PC1,V_SEASONAL2,2023-12-01,4455.58,SMB,NA,subscription,Marketing
PC1,V_SEASONAL2,2024-01-01,6590.87,SMB,NA,subscription,Marketing
PC1,V_SEASONAL2,2024-02-01,6509.0,SMB,NA,subscription,Marketing
PC1,V_SEASONAL2,2024-03-01,7060.95,SMB,NA,subscription,Marketing
PC1,V_SEASONAL2,2024-04-01,6790.08,SMB,NA,subscription,Marketing
PC1,V_SEASONAL2,2024-05-01,8114.98,SMB,NA,subscription,Marketing
PC1,V_SEASONAL2,2024-06-01,6936.67,SMB,NA,subscription,Marketing
PC1,V_SEASONAL2,2024-07-01,5087.92,SMB,NA,subscription,Marketing
PC1,V_SEASONAL2,2024-08-01,4500.86,SMB,NA,subscription,Marketing
PC1,V_SEASONAL2,2024-09-01,3775.72,SMB,NA,subscription,Marketing
PC1,V_SEASONAL2,2024-10-01,1265.05,SMB,NA,subscription,Marketing
PC1,V_SEASONAL2,2024-11-01,1357.86,SMB,NA,subscription,Marketing
PC1,V_SEASONAL2,2024-12-01,1652.98,SMB,NA,subscription,Marketing
PC2,V_SEASONAL1,2021-01-01,3498.12,SMB,EU,subscription,Tooling
PC2,V_SEASONAL1,2021-02-01,3853.15,SMB,EU,subscription,Tooling
PC2,V_SEASONAL1,2021-03-01,4422.7,SMB,EU,subscription,Tooling
PC2,V_SEASONAL1,2021-04-01,3677.78,SMB,EU,subscription,Tooling
PC2,V_SEASONAL1,2021-05-01,4283.28,SMB,EU,subscription,Tooling
PC2,V_SEASONAL1,2021-06-01,3490.93,SMB,EU,subscription,Tooling
PC2,V_SEASONAL1,2021-07-01,3511.23,SMB,EU,subscription,Tooling
PC2,V_SEASONAL1,2021-08-01,2460.45,SMB,EU,subscription,Tooling
PC2,V_SEASONAL1,2021-09-01,2380.48,SMB,EU,subscription,Tooling
PC2,V_SEASONAL1,2021-10-01,1968.13,SMB,EU,subscription,Tooling
PC2,V_SEASONAL1,2021-11-01,1970.14,SMB,EU,subscription,Tooling
PC2,V_SEASONAL1,2021-12-01,2656.4,SMB,EU,subscription,Tooling
PC2,V_SEASONAL1,2022-01-01,2737.54,SMB,EU,subscription,Tooling
PC2,V_SEASONAL1,2022-02-01,3452.52,SMB,EU,subscription,Tooling
PC2,V_SEASONAL1,2022-03-01,3931.94,SMB,EU,subscription,Tooling
PC2,V_SEASONAL1,2022-04-01,4278.4,SMB,EU,subscription,Tooling
PC2,V_SEASONAL1,2022-05-01,4028.43,SMB,EU,subscription,Tooling
PC2,V_SEASONAL1,2022-06-01,4065.65,SMB,EU,subscription,Tooling
PC2,V_SEASONAL1,2022-07-01,3307.26,SMB,EU,subscription,Tooling
PC2,V_SEASONAL1,2022-08-01,2605.39,SMB,EU,subscription,Tooling
PC2,V_SEASONAL1,2022-09-01,2079.95,SMB,EU,subscription,Tooling
PC2,V_SEASONAL1,2022-10-01,713.6,SMB,EU,subscription,Tooling
PC2,V_SEASONAL1,2022-11-01,739.04,SMB,EU,subscription,Tooling
PC2,V_SEASONAL1,2022-12-01,927.53,SMB,EU,subscription,Tooling
PC2,V_SEASONAL1,2023-01-01,3532.49,SMB,EU,subscription,Tooling
PC2,V_SEASONAL1,2023-02-01,3513.61,SMB,EU,subscription,Tooling
PC2,V_SEASONAL1,2023-03-01,3583.28,SMB,EU,subscription,Tooling
PC2,V_SEASONAL1,2023-04-01,3908.51,SMB,EU,subscription,Tooling
PC2,V_SEASONAL1,2023-05-01,3886.45,SMB,EU,subscription,Tooling
PC2,V_SEASONAL1,2023-06-01,3283.88,SMB,EU,subscription,Tooling
PC2,V_SEASONAL1,2023-07-01,2848.45,SMB,EU,subscription,Tooling
PC2,V_SEASONAL1,2023-08-01,2308.61,SMB,EU,subscription,Tooling
PC2,V_SEASONAL1,2023-09-01,2133.53,SMB,EU,subscription,Tooling
PC2,V_SEASONAL1,2023-10-01,2200.42,SMB,EU,subscription,Tooling
PC2,V_SEASONAL1,2023-11-01,2026.72,SMB,EU,subscription,Tooling
PC2,V_SEASONAL1,2023-12-01,2788.18,SMB,EU,subscription,Tooling
PC2,V_SEASONAL1,2024-01-01,3263.18,SMB,EU,subscription,Tooling
PC2,V_SEASONAL1,2024-02-01,3211.7,SMB,EU,subscription,Tooling
PC2,V_SEASONAL1,2024-03-01,3955.22,SMB,EU,subscription,Tooling
PC2,V_SEASONAL1,2024-04-01,3455.06,SMB,EU,subscription,Tooling
PC2,V_SEASONAL1,2024-05-01,3656.33,SMB,EU,subscription,Tooling
PC2,V_SEASONAL1,2024-06-01,3703.51,SMB,EU,subscription,Tooling
PC2,V_SEASONAL1,2024-07-01,3056.25,SMB,EU,subscription,Tooling
PC2,V_SEASONAL1,2024-08-01,2470.3,SMB,EU,subscription,Tooling
PC2,V_SEASONAL1,2024-09-01,2032.91,SMB,EU,subscription,Tooling
PC2,V_SEASONAL1,2024-10-01,663.26,SMB,EU,subscription,Tooling
PC2,V_SEASONAL1,2024-11-01,888.51,SMB,EU,subscription,Tooling
PC2,V_SEASONAL1,2024-12-01,944.65,SMB,EU,subscription,Tooling
PC2,V_SEASONAL2,2021-01-01,3329.38,SMB,EU,subscription,Marketing
PC2,V_SEASONAL2,2021-02-01,4091.85,SMB,EU,subscription,Marketing
PC2,V_SEASONAL2,2021-03-01,5178.25,SMB,EU,subscription,Marketing
PC2,V_SEASONAL2,2021-04-01,4548.95,SMB,EU,subscription,Marketing
PC2,V_SEASONAL2,2021-05-01,5001.86,SMB,EU,subscription,Marketing
PC2,V_SEASONAL2,2021-06-01,4160.46,SMB,EU,subscription,Marketing
PC2,V_SEASONAL2,2021-07-01,3796.12,SMB,EU,subscription,Marketing
PC2,V_SEASONAL2,2021-08-01,2870.17,SMB,EU,subscription,Marketing
PC2,V_SEASONAL2,2021-09-01,2475.4,SMB,EU,subscription,Marketing
PC2,V_SEASONAL2,2021-10-01,2529.25,SMB,EU,subscription,Marketing
PC2,V_SEASONAL2,2021-11-01,2535.37,SMB,EU,subscription,Marketing
PC2,V_SEASONAL2,2021-12-01,2721.22,SMB,EU,subscription,Marketing
PC2,V_SEASONAL2,2022-01-01,3540.92,SMB,EU,subscription,Marketing
PC2,V_SEASONAL2,2022-02-01,3806.29,SMB,EU,subscription,Marketing
PC2,V_SEASONAL2,2022-03-01,4367.12,SMB,EU,subscription,Marketing
PC2,V_SEASONAL2,2022-04-01,5179.11,SMB,EU,subscription,Marketing
PC2,V_SEASONAL2,2022-05-01,4715.66,SMB,EU,subscription,Marketing
PC2,V_SEASONAL2,2022-06-01,4602.81,SMB,EU,subscription,Marketing
PC2,V_SEASONAL2,2022-07-01,3727.64,SMB,EU,subscription,Marketing
PC2,V_SEASONAL2,2022-08-01,3016.54,SMB,EU,subscription,Marketing
PC2,V_SEASONAL2,2022-09-01,2575.27,SMB,EU,subscription,Marketing
PC2,V_SEASONAL2,2022-10-01,936.17,SMB,EU,subscription,Marketing
PC2,V_SEASONAL2,2022-11-01,1100.84,SMB,EU,subscription,Marketing
PC2,V_SEASONAL2,2022-12-01,1161.75,SMB,EU,subscription,Marketing
PC2,V_SEASONAL2,2023-01-01,3784.06,SMB,EU,subscription,Marketing
PC2,V_SEASONAL2,2023-02-01,4595.58,SMB,EU,subscription,Marketing
PC2,V_SEASONAL2,2023-03-01,4379.24,SMB,EU,subscription,Marketing
PC2,V_SEASONAL2,2023-04-01,4567.1,SMB,EU,subscription,Marketing
PC2,V_SEASONAL2,2023-05-01,5117.62,SMB,EU,subscription,Marketing
PC2,V_SEASONAL2,2023-06-01,4209.24,SMB,EU,subscription,Marketing
PC2,V_SEASONAL2,2023-07-01,3826.84,SMB,EU,subscription,Marketing
PC2,V_SEASONAL2,2023-08-01,3629.36,SMB,EU,subscription,Marketing
PC2,V_SEASONAL2,2023-09-01,2524.31,SMB,EU,subscription,Marketing
PC2,V_SEASONAL2,2023-10-01,2304.02,SMB,EU,subscription,Marketing
PC2,V_SEASONAL2,2023-11-01,2872.68,SMB,EU,subscription,Marketing
PC2,V_SEASONAL2,2023-12-01,2960.79,SMB,EU,subscription,Marketing
PC2,V_SEASONAL2,2024-01-01,3836.84,SMB,EU,subscription,Marketing
PC2,V_SEASONAL2,2024-02-01,4737.99,SMB,EU,subscription,Marketing
PC2,V_SEASONAL2,2024-03-01,5305.06,SMB,EU,subscription,Marketing
PC2,V_SEASONAL2,2024-04-01,4635.78,SMB,EU,subscription,Marketing
PC2,V_SEASONAL2,2024-05-01,5005.74,SMB,EU,subscription,Marketing
PC2,V_SEASONAL2,2024-06-01,4210.17,SMB,EU,subscription,Marketing
PC2,V_SEASONAL2,2024-07-01,3180.12,SMB,EU,subscription,Marketing
PC2,V_SEASONAL2,2024-08-01,3233.98,SMB,EU,subscription,Marketing
PC2,V_SEASONAL2,2024-09-01,2838.06,SMB,EU,subscription,Marketing
PC2,V_SEASONAL2,2024-10-01,844.87,SMB,EU,subscription,Marketing
PC2,V_SEASONAL2,2024-11-01,1069.37,SMB,EU,subscription,Marketing
PC2,V_SEASONAL2,2024-12-01,1260.57,SMB,EU,subscription,Marketing
PC3,V_SEASONAL1,2021-01-01,2792.76,MidMarket,APAC,subscription,Tooling
PC3,V_SEASONAL1,2021-02-01,3462.89,MidMarket,APAC,subscription,Tooling
PC3,V_SEASONAL1,2021-03-01,3501.99,MidMarket,APAC,subscription,Tooling
PC3,V_SEASONAL1,2021-04-01,4277.69,MidMarket,APAC,subscription,Tooling
PC3,V_SEASONAL1,2021-05-01,3311.02,MidMarket,APAC,subscription,Tooling
PC3,V_SEASONAL1,2021-06-01,3294.06,MidMarket,APAC,subscription,Tooling
PC3,V_SEASONAL1,2021-07-01,3060.55,MidMarket,APAC,subscription,Tooling
PC3,V_SEASONAL1,2021-08-01,2674.54,MidMarket,APAC,subscription,Tooling
PC3,V_SEASONAL1,2021-09-01,2278.34,MidMarket,APAC,subscription,Tooling
PC3,V_SEASONAL1,2021-10-01,2289.47,MidMarket,APAC,subscription,Tooling
PC3,V_SEASONAL1,2021-11-01,2031.47,MidMarket,APAC,subscription,Tooling
PC3,V_SEASONAL1,2021-12-01,2535.4,MidMarket,APAC,subscription,Tooling
PC3,V_SEASONAL1,2022-01-01,3202.76,MidMarket,APAC,subscription,Tooling
PC3,V_SEASONAL1,2022-02-01,3894.62,MidMarket,APAC,subscription,Tooling
PC3,V_SEASONAL1,2022-03-01,3253.77,MidMarket,APAC,subscription,Tooling
PC3,V_SEASONAL1,2022-04-01,3567.31,MidMarket,APAC,subscription,Tooling
PC3,V_SEASONAL1,2022-05-01,3999.73,MidMarket,APAC,subscription,Tooling
PC3,V_SEASONAL1,2022-06-01,3615.9,MidMarket,APAC,subscription,Tooling
PC3,V_SEASONAL1,2022-07-01,2890.55,MidMarket,APAC,subscription,Tooling
PC3,V_SEASONAL1,2022-08-01,2694.94,MidMarket,APAC,subscription,Tooling
PC3,V_SEASONAL1,2022-09-01,2196.23,MidMarket,APAC,subscription,Tooling
PC3,V_SEASONAL1,2022-10-01,829.2,MidMarket,APAC,subscription,Tooling
PC3,V_SEASONAL1,2022-11-01,757.28,MidMarket,APAC,subscription,Tooling
PC3,V_SEASONAL1,2022-12-01,961.46,MidMarket,APAC,subscription,Tooling
PC3,V_SEASONAL1,2023-01-01,3124.72,MidMarket,APAC,subscription,Tooling
PC3,V_SEASONAL1,2023-02-01,3518.81,MidMarket,APAC,subscription,Tooling
PC3,V_SEASONAL1,2023-03-01,4389.68,MidMarket,APAC,subscription,Tooling
PC3,V_SEASONAL1,2023-04-01,4536.81,MidMarket,APAC,subscription,Tooling
PC3,V_SEASONAL1,2023-05-01,3260.1,MidMarket,APAC,subscription,Tooling
PC3,V_SEASONAL1,2023-06-01,3128.31,MidMarket,APAC,subscription,Tooling
PC3,V_SEASONAL1,2023-07-01,2592.72,MidMarket,APAC,subscription,Tooling
PC3,V_SEASONAL1,2023-08-01,2911.51,MidMarket,APAC,subscription,Tooling
PC3,V_SEASONAL1,2023-09-01,2190.3,MidMarket,APAC,subscription,Tooling
PC3,V_SEASONAL1,2023-10-01,1925.24,MidMarket,APAC,subscription,Tooling
PC3,V_SEASONAL1,2023-11-01,2055.09,MidMarket,APAC,subscription,Tooling
PC3,V_SEASONAL1,2023-12-01,2840.49,MidMarket,APAC,subscription,Tooling
PC3,V_SEASONAL1,2024-01-01,2691.87,MidMarket,APAC,subscription,Tooling
PC3,V_SEASONAL1,2024-02-01,3970.85,MidMarket,APAC,subscription,Tooling
PC3,V_SEASONAL1,2024-03-01,3792.78,MidMarket,APAC,subscription,Tooling
PC3,V_SEASONAL1,2024-04-01,4163.61,MidMarket,APAC,subscription,Tooling
PC3,V_SEASONAL1,2024-05-01,4270.24,MidMarket,APAC,subscription,Tooling
PC3,V_SEASONAL1,2024-06-01,3988.46,MidMarket,APAC,subscription,Tooling
PC3,V_SEASONAL1,2024-07-01,3469.0,MidMarket,APAC,subscription,Tooling
PC3,V_SEASONAL1,2024-08-01,2206.85,MidMarket,APAC,subscription,Tooling
PC3,V_SEASONAL1,2024-09-01,2049.23,MidMarket,APAC,subscription,Tooling
PC3,V_SEASONAL1,2024-10-01,690.52,MidMarket,APAC,subscription,Tooling
PC3,V_SEASONAL1,2024-11-01,885.98,MidMarket,APAC,subscription,Tooling
PC3,V_SEASONAL1,2024-12-01,827.12,MidMarket,APAC,subscription,Tooling
PC3,V_SEASONAL2,2021-01-01,6505.01,MidMarket,APAC,subscription,Marketing
PC3,V_SEASONAL2,2021-02-01,7273.12,MidMarket,APAC,subscription,Marketing
PC3,V_SEASONAL2,2021-03-01,8579.64,MidMarket,APAC,subscription,Marketing
PC3,V_SEASONAL2,2021-04-01,9592.82,MidMarket,APAC,subscription,Marketing
PC3,V_SEASONAL2,2021-05-01,7352.02,MidMarket,APAC,subscription,Marketing
PC3,V_SEASONAL2,2021-06-01,8597.55,MidMarket,APAC,subscription,Marketing
PC3,V_SEASONAL2,2021-07-01,6621.99,MidMarket,APAC,subscription,Marketing
PC3,V_SEASONAL2,2021-08-01,5287.35,MidMarket,APAC,subscription,Marketing
PC3,V_SEASONAL2,2021-09-01,5726.62,MidMarket,APAC,subscription,Marketing
PC3,V_SEASONAL2,2021-10-01,4325.77,MidMarket,APAC,subscription,Marketing
PC3,V_SEASONAL2,2021-11-01,4322.41,MidMarket,APAC,subscription,Marketing
PC3,V_SEASONAL2,2021-12-01,6606.84,MidMarket,APAC,subscription,Marketing
PC3,V_SEASONAL2,2022-01-01,7544.57,MidMarket,APAC,subscription,Marketing
PC3,V_SEASONAL2,2022-02-01,7787.13,MidMarket,APAC,subscription,Marketing
PC3,V_SEASONAL2,2022-03-01,9239.12,MidMarket,APAC,subscription,Marketing
PC3,V_SEASONAL2,2022-04-01,7666.14,MidMarket,APAC,subscription,Marketing
PC3,V_SEASONAL2,2022-05-01,9008.08,MidMarket,APAC,subscription,Marketing
PC3,V_SEASONAL2,2022-06-01,7958.53,MidMarket,APAC,subscription,Marketing
PC3,V_SEASONAL2,2022-07-01,6385.52,MidMarket,APAC,subscription,Marketing
PC3,V_SEASONAL2,2022-08-01,5404.1,MidMarket,APAC,subscription,Marketing
PC3,V_SEASONAL2,2022-09-01,4862.6,MidMarket,APAC,subscription,Marketing
PC3,V_SEASONAL2,2022-10-01,1783.23,MidMarket,APAC,subscription,Marketing
PC3,V_SEASONAL2,2022-11-01,1668.18,MidMarket,APAC,subscription,Marketing
PC3,V_SEASONAL2,2022-12-01,2327.55,MidMarket,APAC,subscription,Marketing
PC3,V_SEASONAL2,2023-01-01,6055.78,MidMarket,APAC,subscription,Marketing
PC3,V_SEASONAL2,2023-02-01,6879.91,MidMarket,APAC,subscription,Marketing
PC3,V_SEASONAL2,2023-03-01,9091.78,MidMarket,APAC,subscription,Marketing
PC3,V_SEASONAL2,2023-04-01,8994.83,MidMarket,APAC,subscription,Marketing
PC3,V_SEASONAL2,2023-05-01,7611.77,MidMarket,APAC,subscription,Marketing
PC3,V_SEASONAL2,2023-06-01,8768.65,MidMarket,APAC,subscription,Marketing
PC3,V_SEASONAL2,2023-07-01,7802.69,MidMarket,APAC,subscription,Marketing
PC3,V_SEASONAL2,2023-08-01,5265.52,MidMarket,APAC,subscription,Marketing
PC3,V_SEASONAL2,2023-09-01,4733.94,MidMarket,APAC,subscription,Marketing
PC3,V_SEASONAL2,2023-10-01,5282.01,MidMarket,APAC,subscription,Marketing
PC3,V_SEASONAL2,2023-11-01,4508.51,MidMarket,APAC,subscription,Marketing
PC3,V_SEASONAL2,2023-12-01,5707.95,MidMarket,APAC,subscription,Marketing
PC3,V_SEASONAL2,2024-01-01,6689.14,MidMarket,APAC,subscription,Marketing
PC3,V_SEASONAL2,2024-02-01,7438.86,MidMarket,APAC,subscription,Marketing
PC3,V_SEASONAL2,2024-03-01,8331.61,MidMarket,APAC,subscription,Marketing
PC3,V_SEASONAL2,2024-04-01,10154.07,MidMarket,APAC,subscription,Marketing
PC3,V_SEASONAL2,2024-05-01,7438.21,MidMarket,APAC,subscription,Marketing
PC3,V_SEASONAL2,2024-06-01,6766.25,MidMarket,APAC,subscription,Marketing
PC3,V_SEASONAL2,2024-07-01,7427.19,MidMarket,APAC,subscription,Marketing
PC3,V_SEASONAL2,2024-08-01,6628.71,MidMarket,APAC,subscription,Marketing
PC3,V_SEASONAL2,2024-09-01,5673.06,MidMarket,APAC,subscription,Marketing
PC3,V_SEASONAL2,2024-10-01,1884.58,MidMarket,APAC,subscription,Marketing
PC3,V_SEASONAL2,2024-11-01,1626.3,MidMarket,APAC,subscription,Marketing
PC3,V_SEASONAL2,2024-12-01,2097.7,MidMarket,APAC,subscription,Marketing
PC4,V_SEASONAL1,2021-01-01,7854.55,Enterprise,NA,subscription,Tooling
PC4,V_SEASONAL1,2021-02-01,8483.93,Enterprise,NA,subscription,Tooling
PC4,V_SEASONAL1,2021-03-01,10106.17,Enterprise,NA,subscription,Tooling
PC4,V_SEASONAL1,2021-04-01,9886.36,Enterprise,NA,subscription,Tooling
PC4,V_SEASONAL1,2021-05-01,8295.5,Enterprise,NA,subscription,Tooling
PC4,V_SEASONAL1,2021-06-01,9208.85,Enterprise,NA,subscription,Tooling
PC4,V_SEASONAL1,2021-07-01,6698.48,Enterprise,NA,subscription,Tooling
PC4,V_SEASONAL1,2021-08-01,5789.45,Enterprise,NA,subscription,Tooling
PC4,V_SEASONAL1,2021-09-01,4844.98,Enterprise,NA,subscription,Tooling
PC4,V_SEASONAL1,2021-10-01,4753.17,Enterprise,NA,subscription,Tooling
PC4,V_SEASONAL1,2021-11-01,4762.98,Enterprise,NA,subscription,Tooling
PC4,V_SEASONAL1,2021-12-01,6415.68,Enterprise,NA,subscription,Tooling
PC4,V_SEASONAL1,2022-01-01,6477.28,Enterprise,NA,subscription,Tooling
PC4,V_SEASONAL1,2022-02-01,8298.33,Enterprise,NA,subscription,Tooling
PC4,V_SEASONAL1,2022-03-01,8771.1,Enterprise,NA,subscription,Tooling
PC4,V_SEASONAL1,2022-04-01,8431.31,Enterprise,NA,subscription,Tooling
PC4,V_SEASONAL1,2022-05-01,7956.91,Enterprise,NA,subscription,Tooling
PC4,V_SEASONAL1,2022-06-01,7221.42,Enterprise,NA,subscription,Tooling
PC4,V_SEASONAL1,2022-07-01,6113.49,Enterprise,NA,subscription,Tooling
PC4,V_SEASONAL1,2022-08-01,6791.22,Enterprise,NA,subscription,Tooling
PC4,V_SEASONAL1,2022-09-01,4705.63,Enterprise,NA,subscription,Tooling
PC4,V_SEASONAL1,2022-10-01,1636.82,Enterprise,NA,subscription,Tooling
PC4,V_SEASONAL1,2022-11-01,1825.04,Enterprise,NA,subscription,Tooling
PC4,V_SEASONAL1,2022-12-01,2257.18,Enterprise,NA,subscription,Tooling
PC4,V_SEASONAL1,2023-01-01,6801.73,Enterprise,NA,subscription,Tooling
PC4,V_SEASONAL1,2023-02-01,9192.58,Enterprise,NA,subscription,Tooling
PC4,V_SEASONAL1,2023-03-01,8731.12,Enterprise,NA,subscription,Tooling
PC4,V_SEASONAL1,2023-04-01,9741.19,Enterprise,NA,subscription,Tooling
PC4,V_SEASONAL1,2023-05-01,7742.47,Enterprise,NA,subscription,Tooling
PC4,V_SEASONAL1,2023-06-01,8157.18,Enterprise,NA,subscription,Tooling
PC4,V_SEASONAL1,2023-07-01,6384.15,Enterprise,NA,subscription,Tooling
PC4,V_SEASONAL1,2023-08-01,6558.14,Enterprise,NA,subscription,Tooling
PC4,V_SEASONAL1,2023-09-01,5789.25,Enterprise,NA,subscription,Tooling
PC4,V_SEASONAL1,2023-10-01,4944.1,Enterprise,NA,subscription,Tooling
PC4,V_SEASONAL1,2023-11-01,5828.87,Enterprise,NA,subscription,Tooling
